tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	er_synthetic_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_date	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:04:13:38:00.00	253.7		g	-67.7	5.854e-07	4	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:05:08:22:00.00	255.6		g	-33.7	2.658e-07	5	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:05:10:00:00.00	254.0		g	-29.6	1.908e-07	6	4	u	2.730e+02	SAN	0	0	0	0	5.230e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:05:11:28:00.00	253.5		g	-45.4	2.367e-07	7	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:05:13:10:00.00	250.6		g	-75.6	5.853e-07	8	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:06:08:26:00.00	252.3		g	-79.1	6.329e-07	9	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:06:10:08:00.00	254.1		g	-33.8	1.626e-07	10	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:06:11:49:00.00	252.1		g	-31.0	1.433e-07	11	4	u	2.730e+02	SAN	0	0	0	0	6.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:06:13:31:00.00	251.2		g	-77.8	5.694e-07	12	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:07:08:30:00.00	249.8		g	-80.4	6.485e-07	13	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:07:10:11:00.00	258.7		g	-81.2	6.794e-07	14	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.330e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:07:11:53:00.00	253.8		g	-42.1	1.491e-07	15	4	u	2.730e+02	SAN	0	0	0	0	6.330e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:07:13:42:00.00	253.7		g	-37.3	1.325e-07	16	4	u	2.730e+02	SAN	0	0	0	0	6.630e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:10:08:26:00.00	248.1		g	-80.6	6.250e-07	17	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:10:10:10:00.00	261.2		g	-82.5	7.112e-07	18	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:10:11:57:00.00	241.2		g	-83.5	7.714e-07	19	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.880e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.7	2011:10:10:13:45:00.00	251.8		g	-48.7	1.483e-07	20	4	u	2.730e+02	SAN	0	0	0	0	6.880e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2011:10:11:10:22:00.00	253.7		g	-37.7	1.166e-07	21	4	u	2.730e+02	SAN	0	0	0	0	7.130e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:11:12:09:00.00	253.6		g	-82.6	7.361e-07	22	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:11:13:57:00.00	267.1		g	-85.2	8.336e-07	23	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.130e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:12:08:44:00.00	239.9		g	-85.0	8.868e-07	24	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.380e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:12:10:40:00.00	252.2		g	-45.0	1.116e-07	25	4	u	2.730e+02	SAN	0	0	0	0	7.380e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:12:12:27:00.00	253.5		g	-37.9	8.965e-08	26	4	u	2.730e+02	SAN	0	0	0	0	7.630e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:12:14:15:00.00	246.8		g	-86.8	8.673e-07	27	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.130e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:13:08:32:00.00	252.8		g	-87.1	9.203e-07	28	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.630e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:13:10:21:00.00	241.2		g	-87.7	9.027e-07	29	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:13:12:09:00.00	253.2		g	-44.8	8.939e-08	30	4	u	2.730e+02	SAN	0	0	0	0	7.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	2.3	2011:10:13:14:00:00.00	248.3		g	-42.8	8.077e-08	31	4	u	2.730e+02	SAN	0	0	0	0	7.830e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:17:09:20:00.00	263.0		g	-88.1	9.775e-07	32	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.630e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:17:11:09:00.00	260.9		g	-87.0	9.333e-07	33	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.830e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:17:13:05:00.00	269.1		g	-85.5	9.503e-07	34	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.930e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:17:14:52:00.00	254.1		g	-49.2	7.972e-08	35	4	u	2.730e+02	SAN	0	0	0	0	7.930e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:18:08:36:00.00	252.7		g	-46.5	6.920e-08	36	4	u	2.730e+02	SAN	0	0	0	0	8.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:18:10:27:00.00	259.8		g	-86.9	9.350e-07	37	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	7.830e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:18:12:21:00.00	286.3		g	-88.3	9.305e-07	38	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.1	2011:10:18:14:15:00.00	270.7		g	-87.9	9.761e-07	39	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.130e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:19:08:33:00.00	253.8		g	-57.7	7.016e-08	40	4	u	2.730e+02	SAN	0	0	0	0	8.130e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:19:10:23:00.00	249.1		g	-54.2	5.383e-08	41	4	u	2.730e+02	SAN	0	0	0	0	8.230e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:19:12:13:00.00	217.5		g	-87.6	9.535e-07	42	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:19:14:05:00.00	322.2		g	-88.6	1.028e-06	43	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.230e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:20:10:53:00.00	352.2		g	-89.6	1.122e-06	44	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	8.330e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:20:12:57:00.00	250.6		g	-71.0	5.737e-08	45	4	u	2.730e+02	SAN	0	0	0	0	8.330e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201b		su100201b:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2011:10:21:08:49:00.00	252.0		g	-55.5	1.178e-08	46	4	u	2.730e+02	SAN	0	0	0	0	8.430e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-NO:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:04:07:03:00.00	208.3		g	6.9	3.261e-07	1	4	u	2.730e+02	SAN	0	0	0	0	2.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:04:10:04:00.00	209.7		g	8.8	3.230e-07	2	4	u	2.730e+02	SAN	0	0	0	0	3.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.9	2011:10:04:11:40:00.00	212.1		g	4.0	3.179e-07	3	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:04:13:38:00.00	214.0		g	-58.4	2.326e-07	4	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	4.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:05:08:22:00.00	211.2		g	1.3	1.212e-07	5	4	u	2.730e+02	SAN	0	0	0	0	4.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.8	2011:10:05:10:00:00.00	209.7		g	7.5	9.289e-08	6	4	u	2.730e+02	SAN	0	0	0	0	5.230e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:05:11:28:00.00	210.2		g	-15.6	9.592e-08	7	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	3.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:05:13:10:00.00	210.3		g	-70.4	2.469e-07	8	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:06:08:27:00.00	209.8		g	-73.7	2.753e-07	9	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.4	2011:10:06:10:08:00.00	208.5		g	3.7	7.820e-08	10	4	u	2.730e+02	SAN	0	0	0	0	5.730e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2011:10:06:11:49:00.00	208.9		g	5.7	7.218e-08	11	4	u	2.730e+02	SAN	0	0	0	0	6.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:06:13:31:00.00	214.5		g	-75.0	2.585e-07	12	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	5.230e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.3	2011:10:07:08:30:00.00	213.7		g	-76.6	2.900e-07	13	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:07:10:12:00.00	206.9		g	-77.7	3.062e-07	14	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.330e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-IZ:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.6	2011:10:07:11:53:00.00	207.9		g	-5.2	6.783e-08	15	4	u	2.730e+02	SAN	0	0	0	0	6.330e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-Z:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.9	2011:10:07:13:42:00.00	208.9		g	0.1	6.505e-08	16	4	u	2.730e+02	SAN	0	0	0	0	6.630e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-PTRM-I:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.2	2011:10:10:08:27:00.00	216.0		g	-78.3	2.804e-07	17	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.030e+02
Jsteindorf	This study	Cyprus	su100201	su1l001	su100201c		su100201c:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	SIO-flo	LT-T-I:LP-PI-TRM-ZI:LP-PI-TRM:LP-PI-ALT-PTRM:LP-PI-BT-IZZI	pmagpy-2.123	0.5	2011:10:10:10:11:00.00	206.9		g	-79.2	3.297e-07	18	4	u	2.730e+02	SAN	0	4.000e-05	0.0	90.0	6.630e+02
