tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_class	sample_core_depth	sample_lat	sample_lithology	sample_lon	sample_type
This study	DSDP Site 522	34-3-047	34-3-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.17	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-051	34-3-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.21	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-053	34-3-053	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-056	34-3-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-059	34-3-059	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-062	34-3-062	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-065	34-3-065	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-068	34-3-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-071	34-3-071	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-077	34-3-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-084	34-3-084	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-087	34-3-087	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.57	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-090	34-3-090	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.6	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	34-3-095	34-3-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	133.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-035	35-1-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.05	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-038	35-1-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-043	35-1-043	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.13	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-047	35-1-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.17	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-050	35-1-050	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-053	35-1-053	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-056	35-1-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-060	35-1-060	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.3	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-063	35-1-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-066	35-1-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-069	35-1-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.39	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-073	35-1-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-077	35-1-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-079	35-1-079	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.49	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-082	35-1-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-086	35-1-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.56	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-089	35-1-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.59	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-092	35-1-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-095	35-1-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-099	35-1-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-103	35-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-106	35-1-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-109	35-1-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.79	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-112	35-1-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.82	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-116	35-1-116	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-119	35-1-119	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.89	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-123	35-1-123	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-127	35-1-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	134.97	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-130	35-1-130	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-133	35-1-133	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-136	35-1-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-139	35-1-139	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.09	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-142	35-1-142	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.12	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-145	35-1-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-1-148	35-1-148	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-005	35-2-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.25	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-009	35-2-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-013	35-2-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-015	35-2-015	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-018	35-2-018	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-023	35-2-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-026	35-2-026	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.46	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-031	35-2-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.51	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-035	35-2-035	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.55	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-038	35-2-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-041	35-2-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-044	35-2-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-048	35-2-048	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.68	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-051	35-2-051	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.71	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-054	35-2-054	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.74	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-057	35-2-057	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.77	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-060	35-2-060	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.8	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-063	35-2-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.83	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-066	35-2-066	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-069	35-2-069	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.89	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-073	35-2-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-077	35-2-077	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	135.97	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-080	35-2-080	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-083	35-2-083	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.03	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-086	35-2-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-089	35-2-089	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.09	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-092	35-2-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.12	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-095	35-2-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-099	35-2-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.19	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	35-2-102	35-2-102	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.22	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-022	36-1-022	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.42	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-025	36-1-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.45	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-028	36-1-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.48	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-031	36-1-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.51	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-034	36-1-034	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-038	36-1-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-041	36-1-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.61	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-044	36-1-044	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.64	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-047	36-1-047	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.67	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-050	36-1-050	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.7	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-053	36-1-053	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-056	36-1-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-058	36-1-058	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-062	36-1-062	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.82	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-065	36-1-065	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-068	36-1-068	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-072	36-1-072	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.92	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-075	36-1-075	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-078	36-1-078	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	136.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-081	36-1-081	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-084	36-1-084	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-087	36-1-087	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.07	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-093	36-1-093	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.13	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-096	36-1-096	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.16	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-100	36-1-100	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.2	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-103	36-1-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-106	36-1-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-109	36-1-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-112	36-1-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-115	36-1-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.35	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-118	36-1-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.38	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-121	36-1-121	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-124	36-1-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.44	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-127	36-1-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.47	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-131	36-1-131	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.51	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-134	36-1-134	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.54	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-137	36-1-137	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.57	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-140	36-1-140	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.6	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-143	36-1-143	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.63	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-146	36-1-146	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.66	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-1-149	36-1-149	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-008	36-2-008	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.78	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-010	36-2-010	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.8	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-013	36-2-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.83	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-016	36-2-016	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.86	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-020	36-2-020	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.9	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-023	36-2-023	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.93	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-025	36-2-025	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.95	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-028	36-2-028	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	137.98	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-031	36-2-031	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.01	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-034	36-2-034	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.04	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-038	36-2-038	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.08	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-041	36-2-041	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.11	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-046	36-2-046	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.16	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-049	36-2-049	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.19	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-053	36-2-053	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.23	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-056	36-2-056	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.26	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-060	36-2-060	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.3	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-063	36-2-063	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.33	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-067	36-2-067	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.37	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-070	36-2-070	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.4	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-073	36-2-073	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.43	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-076	36-2-076	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.46	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-079	36-2-079	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.49	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-082	36-2-082	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.52	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-086	36-2-086	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.56	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-088	36-2-088	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.58	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-092	36-2-092	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.62	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-095	36-2-095	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.65	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-099	36-2-099	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.69	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-103	36-2-103	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.73	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-106	36-2-106	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.76	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-109	36-2-109	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.79	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-112	36-2-112	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.82	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-115	36-2-115	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.85	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-118	36-2-118	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.88	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-121	36-2-121	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.91	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-124	36-2-124	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.94	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-127	36-2-127	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	138.97	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-136	36-2-136	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.06	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-139	36-2-139	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.09	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-142	36-2-142	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.12	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-145	36-2-145	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.15	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-2-148	36-2-148	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.18	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-3-002	36-3-002	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.21	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-3-005	36-3-005	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.24	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-3-009	36-3-009	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.29	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-3-013	36-3-013	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.32	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-3-017	36-3-017	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.36	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-3-021	36-3-021	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.41	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-3-024	36-3-024	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.44	-27	Not Specified	355	Sediment Layer
This study	DSDP Site 522	36-3-027	36-3-027	FS-C-DRILL-IODP:SP-SS-C:SO-V	Sedimentary	139.47	-27	Not Specified	355	Sediment Layer
